,BHK,Size,Floor,Bathroom,city_status_Bangalore,city_status_Chennai,city_status_Delhi,city_status_Hyderabad,city_status_Kolkata,city_status_Mumbai,Furnishing_status_Furnished,Furnishing_status_Semi-Furnished,Furnishing_status_Unfurnished,Tenant_preferred_Bachelors,Tenant_preferred_Bachelors/Family,Tenant_preferred_Family
1550,2,1155,3,2,1,0,0,0,0,0,0,1,0,0,0,1
1551,1,440,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1552,2,1040,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1553,4,2900,7,4,1,0,0,0,0,0,1,0,0,1,0,0
1554,3,1200,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1555,3,1600,2,3,1,0,0,0,0,0,0,1,0,0,0,1
1556,4,3150,8,4,1,0,0,0,0,0,0,0,1,1,0,0
1557,2,1000,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1558,2,1200,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1559,1,400,4,1,1,0,0,0,0,0,0,1,0,0,1,0
1560,2,950,1,3,1,0,0,0,0,0,1,0,0,0,1,0
1561,2,530,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1562,1,300,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1563,2,1000,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1564,1,450,3,1,1,0,0,0,0,0,0,0,1,0,1,0
1565,1,600,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1566,2,1100,2,2,1,0,0,0,0,0,0,0,1,0,1,0
1567,1,400,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1568,2,700,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1569,2,1105,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1570,3,1430,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1571,2,850,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1572,1,650,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1573,2,1200,0,2,1,0,0,0,0,0,0,0,1,0,1,0
1574,2,600,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1575,1,400,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1576,4,2800,0,4,1,0,0,0,0,0,1,0,0,0,0,1
1577,2,1100,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1578,2,900,1,2,1,0,0,0,0,0,0,0,1,1,0,0
1579,3,1300,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1580,2,1000,0,3,1,0,0,0,0,0,0,1,0,0,1,0
1581,3,1000,1,3,1,0,0,0,0,0,1,0,0,0,1,0
1582,2,900,0,2,1,0,0,0,0,0,0,0,1,0,1,0
1583,1,800,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1584,2,750,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1585,2,1100,2,2,1,0,0,0,0,0,0,0,1,1,0,0
1586,2,1200,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1587,2,1000,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1588,2,1000,4,2,1,0,0,0,0,0,0,1,0,1,0,0
1589,3,2000,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1590,1,550,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1591,2,1130,0,2,1,0,0,0,0,0,0,0,1,0,0,1
1592,2,600,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1593,1,100,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1594,2,500,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1595,1,600,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1596,2,1200,1,2,1,0,0,0,0,0,0,1,0,1,0,0
1597,2,850,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1598,1,600,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1599,2,600,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1600,2,700,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1601,1,400,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1602,1,400,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1603,2,1000,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1604,2,1200,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1605,3,1603,6,3,1,0,0,0,0,0,0,1,0,0,1,0
1606,3,1200,0,3,1,0,0,0,0,0,0,1,0,0,0,1
1607,1,420,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1608,2,1200,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1609,3,1771,10,3,1,0,0,0,0,0,0,1,0,0,1,0
1610,3,1200,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1611,2,700,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1612,1,610,10,1,1,0,0,0,0,0,0,1,0,0,1,0
1613,1,800,3,1,1,0,0,0,0,0,0,0,1,0,1,0
1614,1,550,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1615,2,750,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1616,2,700,1,2,1,0,0,0,0,0,0,1,0,1,0,0
1617,1,600,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1618,1,360,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1619,2,800,2,2,1,0,0,0,0,0,0,0,1,0,1,0
1620,4,3700,18,5,1,0,0,0,0,0,0,1,0,0,1,0
1621,2,1200,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1622,1,480,2,1,1,0,0,0,0,0,1,0,0,0,1,0
1623,2,1000,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1624,1,800,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1625,3,900,2,2,1,0,0,0,0,0,1,0,0,0,1,0
1626,3,1450,0,3,1,0,0,0,0,0,0,1,0,0,1,0
1627,1,400,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1628,2,700,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1629,2,1000,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1630,1,450,3,1,1,0,0,0,0,0,1,0,0,0,1,0
1631,3,773,2,2,1,0,0,0,0,0,0,1,0,1,0,0
1632,2,1200,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1633,2,1000,2,2,1,0,0,0,0,0,0,0,1,0,1,0
1634,1,150,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1635,2,865,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1636,1,600,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1637,2,800,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1638,1,200,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1639,1,600,1,2,1,0,0,0,0,0,0,0,1,1,0,0
1640,3,1840,5,2,1,0,0,0,0,0,0,1,0,0,1,0
1641,2,800,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1642,3,1600,2,2,1,0,0,0,0,0,0,1,0,0,0,1
1643,2,600,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1644,2,1100,3,2,1,0,0,0,0,0,0,0,1,1,0,0
1645,2,950,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1646,2,905,3,2,1,0,0,0,0,0,0,1,0,0,0,1
1647,3,1200,0,2,1,0,0,0,0,0,0,1,0,1,0,0
1648,3,1000,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1649,2,1080,1,2,1,0,0,0,0,0,1,0,0,0,1,0
1650,1,600,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1651,2,1000,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1652,1,600,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1653,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1654,1,300,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1655,2,1200,3,1,1,0,0,0,0,0,1,0,0,0,1,0
1656,2,800,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1657,2,535,3,1,1,0,0,0,0,0,0,0,1,0,1,0
1658,2,800,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1659,3,1159,4,2,1,0,0,0,0,0,0,0,1,0,1,0
1660,4,2650,16,5,1,0,0,0,0,0,0,0,1,1,0,0
1661,1,50,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1662,2,700,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1663,1,550,4,1,1,0,0,0,0,0,0,1,0,1,0,0
1664,1,700,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1665,2,600,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1666,2,600,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1667,2,1000,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1668,2,1100,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1669,1,750,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1670,4,2900,5,4,1,0,0,0,0,0,1,0,0,0,1,0
1671,2,990,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1672,2,1300,0,2,1,0,0,0,0,0,1,0,0,0,1,0
1673,1,550,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1674,3,1360,5,2,1,0,0,0,0,0,0,1,0,0,1,0
1675,2,600,2,2,1,0,0,0,0,0,0,1,0,1,0,0
1676,2,1200,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1677,2,1050,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1678,2,840,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1679,2,1050,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1680,3,3250,2,4,1,0,0,0,0,0,1,0,0,0,1,0
1681,1,500,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1682,2,900,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1683,2,1300,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1684,2,600,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1685,2,900,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1686,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1687,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1688,1,600,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1689,2,1250,1,2,1,0,0,0,0,0,0,0,1,1,0,0
1690,1,415,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1691,3,1200,1,3,1,0,0,0,0,0,1,0,0,0,1,0
1692,3,1200,4,2,1,0,0,0,0,0,0,0,1,1,0,0
1693,2,1000,2,2,1,0,0,0,0,0,0,1,0,0,0,1
1694,2,1300,3,2,1,0,0,0,0,0,1,0,0,0,1,0
1695,2,1150,2,2,1,0,0,0,0,0,0,0,1,0,1,0
1696,1,450,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1697,1,600,5,1,1,0,0,0,0,0,0,1,0,0,1,0
1698,2,1000,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1699,3,1900,6,3,1,0,0,0,0,0,0,0,1,1,0,0
1700,3,1700,3,3,1,0,0,0,0,0,0,1,0,0,1,0
1701,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1702,1,500,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1703,3,1757,9,3,1,0,0,0,0,0,0,1,0,0,1,0
1704,1,300,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1705,1,500,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1706,2,1200,0,2,1,0,0,0,0,0,0,0,1,1,0,0
1707,1,800,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1708,3,1281,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1709,2,1450,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1710,1,600,3,1,1,0,0,0,0,0,0,1,0,1,0,0
1711,2,980,3,2,1,0,0,0,0,0,1,0,0,0,0,1
1712,3,1500,1,3,1,0,0,0,0,0,0,1,0,1,0,0
1713,3,1800,1,3,1,0,0,0,0,0,0,1,0,0,1,0
1714,1,400,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1715,1,600,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1716,2,1100,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1717,2,1100,1,2,1,0,0,0,0,0,0,1,0,1,0,0
1718,4,3500,2,5,1,0,0,0,0,0,0,1,0,1,0,0
1719,2,1100,2,2,1,0,0,0,0,0,0,0,1,0,1,0
1720,2,700,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1721,1,600,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1722,2,700,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1723,1,250,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1724,2,1200,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1725,3,1450,0,3,1,0,0,0,0,0,0,1,0,0,1,0
1726,2,1221,2,2,1,0,0,0,0,0,0,0,1,1,0,0
1727,2,1250,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1728,2,700,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1729,2,700,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1730,1,200,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1731,2,1200,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1732,2,600,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1733,1,600,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1734,3,1800,3,3,1,0,0,0,0,0,0,1,0,0,1,0
1735,2,900,0,2,1,0,0,0,0,0,0,0,1,0,1,0
1736,2,1000,2,2,1,0,0,0,0,0,0,1,0,1,0,0
1737,2,500,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1738,3,1800,1,3,1,0,0,0,0,0,0,1,0,0,1,0
1739,1,416,19,1,1,0,0,0,0,0,0,0,1,0,1,0
1740,2,600,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1741,1,400,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1742,3,1200,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1743,3,1600,1,3,1,0,0,0,0,0,0,1,0,0,1,0
1744,1,500,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1745,1,500,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1746,3,1800,5,3,1,0,0,0,0,0,0,1,0,0,1,0
1747,2,900,0,2,1,0,0,0,0,0,1,0,0,0,1,0
1748,1,550,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1749,1,600,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1750,3,1800,1,3,1,0,0,0,0,0,0,0,1,1,0,0
1751,2,976,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1752,1,350,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1753,2,1100,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1754,2,500,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1755,1,600,3,1,1,0,0,0,0,0,0,1,0,1,0,0
1756,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1757,2,1150,2,2,1,0,0,0,0,0,1,0,0,0,0,1
1758,2,850,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1759,1,600,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1760,2,900,4,2,1,0,0,0,0,0,0,1,0,1,0,0
1761,1,300,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1762,2,1130,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1763,2,1200,0,2,1,0,0,0,0,0,0,0,1,0,1,0
1764,2,1000,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1765,3,1700,6,3,1,0,0,0,0,0,1,0,0,0,0,1
1766,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1767,1,300,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1768,1,600,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1769,1,1000,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1770,2,1200,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1771,1,500,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1772,2,1050,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1773,1,350,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1774,2,1000,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1775,1,600,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1776,1,150,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1777,2,1400,1,2,1,0,0,0,0,0,1,0,0,0,1,0
1778,2,1387,0,3,1,0,0,0,0,0,0,1,0,0,1,0
1779,3,1350,0,2,1,0,0,0,0,0,1,0,0,0,1,0
1780,2,1020,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1781,1,600,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1782,1,400,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1783,1,550,2,1,1,0,0,0,0,0,0,1,0,1,0,0
1784,3,1400,2,2,1,0,0,0,0,0,1,0,0,0,1,0
1785,2,1050,5,2,1,0,0,0,0,0,0,1,0,0,1,0
1786,2,800,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1787,2,1100,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1788,3,1500,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1789,1,800,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1790,2,800,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1791,2,1200,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1792,1,450,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1793,3,1425,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1794,2,720,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1795,1,700,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1796,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1797,3,1645,6,3,1,0,0,0,0,0,0,1,0,0,1,0
1798,3,3276,3,3,1,0,0,0,0,0,0,1,0,0,1,0
1799,1,500,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1800,2,600,4,2,1,0,0,0,0,0,1,0,0,0,1,0
1801,1,600,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1802,3,1893,0,4,1,0,0,0,0,0,0,1,0,1,0,0
1803,1,450,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1804,1,650,4,1,1,0,0,0,0,0,0,1,0,1,0,0
1805,1,400,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1806,2,1296,9,2,1,0,0,0,0,0,0,1,0,0,1,0
1807,2,1000,4,2,1,0,0,0,0,0,0,1,0,1,0,0
1808,1,600,4,1,1,0,0,0,0,0,0,0,1,1,0,0
1809,1,600,3,1,1,0,0,0,0,0,1,0,0,0,1,0
1810,4,4800,11,4,1,0,0,0,0,0,0,1,0,0,1,0
1811,2,1000,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1812,1,800,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1813,1,455,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1814,2,575,0,2,1,0,0,0,0,0,0,1,0,1,0,0
1815,2,1066,3,2,1,0,0,0,0,0,0,0,1,0,1,0
1816,2,850,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1817,3,1550,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1818,2,1000,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1819,2,800,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1820,1,450,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1821,2,1350,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1822,2,1350,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1823,1,600,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1824,3,2150,3,3,1,0,0,0,0,0,0,1,0,1,0,0
1825,2,1080,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1826,3,1450,3,3,1,0,0,0,0,0,0,1,0,0,1,0
1827,2,700,2,2,1,0,0,0,0,0,0,0,1,0,1,0
1828,2,1200,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1829,3,2110,3,3,1,0,0,0,0,0,0,0,1,1,0,0
1830,1,500,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1831,2,850,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1832,1,400,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1833,1,800,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1834,1,600,2,1,1,0,0,0,0,0,0,1,0,0,0,1
1835,1,450,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1836,3,2080,2,3,1,0,0,0,0,0,0,1,0,0,0,1
1837,3,2500,4,3,1,0,0,0,0,0,0,1,0,1,0,0
1838,2,650,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1839,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1840,2,1025,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1841,2,1100,1,2,1,0,0,0,0,0,0,1,0,1,0,0
1842,1,350,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1843,2,1050,0,2,1,0,0,0,0,0,1,0,0,0,1,0
1844,2,600,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1845,2,800,1,2,1,0,0,0,0,0,0,1,0,0,0,1
1846,2,700,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1847,3,750,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1848,3,1600,20,3,1,0,0,0,0,0,0,1,0,0,1,0
1849,2,1180,1,2,1,0,0,0,0,0,0,1,0,0,0,1
1850,2,1400,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1851,1,750,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1852,2,580,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1853,1,350,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1854,2,1100,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1855,3,1900,3,3,1,0,0,0,0,0,0,0,1,1,0,0
1856,2,1105,1,2,1,0,0,0,0,0,1,0,0,0,1,0
1857,2,1080,3,2,1,0,0,0,0,0,1,0,0,0,1,0
1858,2,1281,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1859,1,600,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1860,2,850,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1861,2,1200,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1862,2,900,4,2,1,0,0,0,0,0,1,0,0,0,1,0
1863,3,1250,3,3,1,0,0,0,0,0,0,1,0,0,1,0
1864,2,800,3,2,1,0,0,0,0,0,0,0,1,1,0,0
1865,1,500,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1866,2,600,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1867,3,904,1,2,1,0,0,0,0,0,1,0,0,0,1,0
1868,2,750,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1869,3,1252,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1870,2,1200,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1871,2,440,2,2,1,0,0,0,0,0,1,0,0,0,1,0
1872,3,1600,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1873,2,1200,3,2,1,0,0,0,0,0,1,0,0,0,1,0
1874,2,950,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1875,2,800,0,2,1,0,0,0,0,0,0,0,1,0,1,0
1876,2,1000,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1877,3,2770,3,3,1,0,0,0,0,0,0,1,0,0,1,0
1878,2,800,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1879,1,400,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1880,1,144,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1881,1,600,2,1,1,0,0,0,0,0,1,0,0,0,1,0
1882,3,2200,2,3,1,0,0,0,0,0,0,1,0,1,0,0
1883,2,1005,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1884,2,1200,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1885,2,1180,0,2,1,0,0,0,0,0,0,1,0,0,0,1
1886,2,900,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1887,1,500,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1888,3,1100,2,2,1,0,0,0,0,0,0,1,0,0,0,1
1889,2,1100,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1890,1,400,3,1,1,0,0,0,0,0,0,1,0,0,1,0
1891,2,1250,3,2,1,0,0,0,0,0,0,1,0,0,0,1
1892,2,600,0,2,1,0,0,0,0,0,0,0,1,0,1,0
1893,2,780,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1894,2,1274,9,2,1,0,0,0,0,0,0,1,0,0,1,0
1895,2,1200,1,2,1,0,0,0,0,0,1,0,0,0,1,0
1896,1,400,3,1,1,0,0,0,0,0,0,0,1,0,1,0
1897,1,500,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1898,3,1100,11,3,1,0,0,0,0,0,0,1,0,1,0,0
1899,1,700,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1900,2,600,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1901,2,1200,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1902,2,900,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1903,3,1850,6,3,1,0,0,0,0,0,0,1,0,1,0,0
1904,2,900,0,2,1,0,0,0,0,0,0,0,1,0,0,1
1905,2,1050,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1906,2,1200,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1907,2,600,2,2,1,0,0,0,0,0,0,0,1,0,1,0
1908,3,1480,7,2,1,0,0,0,0,0,1,0,0,0,0,1
1909,1,400,4,1,1,0,0,0,0,0,0,1,0,0,1,0
1910,4,4500,4,4,1,0,0,0,0,0,0,0,1,1,0,0
1911,1,600,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1912,2,1100,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1913,1,600,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1914,3,1100,6,3,1,0,0,0,0,0,0,1,0,0,1,0
1915,3,1320,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1916,2,500,2,1,1,0,0,0,0,0,0,0,1,0,1,0
1917,1,600,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1918,2,650,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1919,1,300,3,1,1,0,0,0,0,0,0,0,1,0,1,0
1920,2,1000,1,2,1,0,0,0,0,0,0,0,1,0,1,0
1921,2,1200,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1922,1,650,2,1,1,0,0,0,0,0,0,1,0,0,1,0
1923,1,600,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1924,1,400,2,1,1,0,0,0,0,0,0,1,0,1,0,0
1925,2,1000,2,2,1,0,0,0,0,0,1,0,0,0,1,0
1926,2,1100,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1927,2,1300,2,2,1,0,0,0,0,0,0,0,1,1,0,0
1928,1,600,3,1,1,0,0,0,0,0,0,0,1,0,1,0
1929,2,800,1,2,1,0,0,0,0,0,0,1,0,0,1,0
1930,2,1115,2,2,1,0,0,0,0,0,1,0,0,0,1,0
1931,2,1060,1,2,1,0,0,0,0,0,0,0,1,1,0,0
1932,3,1278,3,2,1,0,0,0,0,0,0,1,0,0,1,0
1933,3,1500,2,3,1,0,0,0,0,0,0,1,0,0,1,0
1934,2,1000,2,2,1,0,0,0,0,0,0,1,0,1,0,0
1935,4,4105,11,4,1,0,0,0,0,0,0,1,0,0,1,0
1936,2,800,0,2,1,0,0,0,0,0,0,1,0,0,1,0
1937,2,500,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1938,2,700,0,1,1,0,0,0,0,0,0,1,0,0,1,0
